Product ID,Product Name,Manufacturer,Estimated Wholesale Price,Match Score,Description,Specifications,Quantity,NAICS Code,Contract ID,Solicitation Title,Solicitation URL,Location,Date Added
220,Environmental test chamber,,,,The National Institute of Standards and Technology (NIST) is conducting market research for an Environmental Test Chamber and a compatible Water Recirculation System. This equipment is required to ...,,,,65ffafca7a5e4fc683fbef642d75e227,Environmental test chamber,https://sam.gov/workspace/contract/opp/65ffafca7a5e4fc683fbef642d75e227/view,,2025-12-04 18:10:06
221,Brand name or equal requirement: lightning rod replacements and installation,,,,"The government is seeking quotes for a total small business set-aside procurement for brand name or equal lightning rods and bases. The requirement includes the replacement of existing equipment, a...",,,,33c6c0d69a424bd4a68cd2be35f968f0,Brand name or equal requirement: lightning rod replacements and installation,https://sam.gov/workspace/contract/opp/33c6c0d69a424bd4a68cd2be35f968f0/view,,2025-12-04 18:10:06
222,Performance Based Logistics (PBL) for Secondary and Ground-Based Auxiliary Power Systems,,,,"This is a Sources Sought notice for market research to identify responsible sources, other than the OEM Honeywell International Inc., capable of providing a Performance Based Logistics (PBL) soluti...",,,,8eec4da9db56496ab4b0e9075c6fdfd9,Performance Based Logistics (PBL) for Secondary and Ground-Based Auxiliary Power Systems,https://sam.gov/workspace/contract/opp/8eec4da9db56496ab4b0e9075c6fdfd9/view,,2025-12-04 18:10:06
223,"MTS Systems Corporation test equipment, Linear hydraulic actuators, Hydraulic service manifolds , and MTS Software",,,,"The Naval Research Laboratory (NRL) intends to award a sole source purchase order to MTS Systems Corporation for test equipment. The required items include linear hydraulic actuators, hydraulic ser...",,,,d7ec2ef16d1747639ebd3b8a769990d2,"MTS Systems Corporation test equipment, Linear hydraulic actuators, Hydraulic service manifolds , and MTS Software",https://sam.gov/workspace/contract/opp/d7ec2ef16d1747639ebd3b8a769990d2/view,,2025-12-04 18:10:06
224,J079-- Housekeeping Equipment Preventive Maintenance and Repair,,,,This solicitation is for a firm-fixed-price contract to provide scheduled preventive maintenance and unscheduled corrective repair services for government-owned housekeeping equipment. The place of...,,,,6a693b38e94b4367bbf91b35093371af,J079-- Housekeeping Equipment Preventive Maintenance and Repair,https://sam.gov/workspace/contract/opp/6a693b38e94b4367bbf91b35093371af/view,,2025-12-04 18:10:06
225,"59--POLARIZER,LENS,RADO",,,,"This is a proposed procurement for two units of a Polarizer Lens, Rado (NSN 5985012592057). Delivery is required within 5 days of order to the General Depot of Naval Supplies. The solicitation is a...",,,,521ca3cf1d9e47179bd3de1f88bf12d8,"59--POLARIZER,LENS,RADO",https://sam.gov/workspace/contract/opp/521ca3cf1d9e47179bd3de1f88bf12d8/view,,2025-12-04 18:10:06
226,6515--ON-X Consignment,,,,The VA North Texas Healthcare System (VANTHCS) is issuing a notice of intent to award a sole-source contract to Artivion LLC for the procurement of ON-X Heart Valves. The contract will be on a cons...,,,,858af098bb0642aa9dd55a09de3eeb5d,6515--ON-X Consignment,https://sam.gov/workspace/contract/opp/858af098bb0642aa9dd55a09de3eeb5d/view,,2025-12-04 18:10:06
227,VA Augusta Health Care System Home Oxygen and Ventilator Service,,,,"This is a sole-source, three-month bridge contract for home oxygen and ventilator services for the VA Augusta Health Care System. The purpose is to prevent a break in services for veterans while a ...",,,,3b6559c1008046a4874e009410c955e2,VA Augusta Health Care System Home Oxygen and Ventilator Service,https://sam.gov/workspace/contract/opp/3b6559c1008046a4874e009410c955e2/view,,2025-12-04 18:10:06
228,Notice of Intent to Award,,,,The Indian Health Service (IHS) at the Shiprock Service Unit in New Mexico intends to award a sole-source contract to Hill-Rom for annual preventative maintenance and repair services on existing pa...,,,,4bf86098be9c43f1af27864db766ee53,Notice of Intent to Award,https://sam.gov/workspace/contract/opp/4bf86098be9c43f1af27864db766ee53/view,,2025-12-04 18:10:06
229,"42--ADAPTER,QUICK CONNE",,,,,,,,147d09f20cba46c28c8210f646edd0be,"42--ADAPTER,QUICK CONNE",https://sam.gov/workspace/contract/opp/147d09f20cba46c28c8210f646edd0be/view,,2025-12-04 18:10:06
230,"25--TOWBAR,MOTOR VEHICL",,,,,,,,952dd5d8de674ecab8f3c1ae5ada915f,"25--TOWBAR,MOTOR VEHICL",https://sam.gov/workspace/contract/opp/952dd5d8de674ecab8f3c1ae5ada915f/view,,2025-12-04 18:10:06
231,"Twenty-seven (27) semirigid cables, two (2) VNA test cables, ten (10) flexible cables",,,,The National Institute of Standards and Technology (NIST) is conducting market research to identify potential sources for various high-frequency cables. The requirement includes twenty-seven (27) s...,,,,c22d82821a1b450088904ffa09b43748,"Twenty-seven (27) semirigid cables, two (2) VNA test cables, ten (10) flexible cables",https://sam.gov/workspace/contract/opp/c22d82821a1b450088904ffa09b43748/view,,2025-12-04 18:10:06
232,"Complete Facilities Maintenance (CFM) for Yuma Federal Buildings, Limited Sources Justification",,,,This is a limited sources justification for a 12-month bridge contract for Complete Facilities Maintenance (CFM) services at three federal locations in Arizona: the John Rolls U.S. Courthouse in Yu...,,,,228d59a3cbe3460db2cd2443d790376f,"Complete Facilities Maintenance (CFM) for Yuma Federal Buildings, Limited Sources Justification",https://sam.gov/workspace/contract/opp/228d59a3cbe3460db2cd2443d790376f/view,,2025-12-04 18:10:06
233,6350--Additional Door Hardware for Physical Access Control System (PAC),,,,The Department of Veterans Affairs is seeking a qualified contractor to install additional controllers and door hardware for an existing Physical Access Control (PAC) system at the Michael E. DeBak...,,,,85607915ad184f4dbe79d7d581f1da88,6350--Additional Door Hardware for Physical Access Control System (PAC),https://sam.gov/workspace/contract/opp/85607915ad184f4dbe79d7d581f1da88/view,,2025-12-04 18:10:06
234,6505--Positron Emission Tomography (PET) Radiopharmaceuticals for the Albany VA Medical Center,,,,"This is a Sources Sought Notice from the Department of Veterans Affairs for a potential five-year, firm-fixed-price, IDIQ contract to provide Positron Emission Tomography (PET) Radiopharmaceuticals...",,,,82d42fab510b47e7bf086b4b4babdcd4,6505--Positron Emission Tomography (PET) Radiopharmaceuticals for the Albany VA Medical Center,https://sam.gov/workspace/contract/opp/82d42fab510b47e7bf086b4b4babdcd4/view,,2025-12-04 18:10:06
235,"Solicitation for WIRING HARNESS, BRANCHED - NSN: 6150-01-702-8915",,,,"The U.S. Army Contracting Command is seeking a small business to fulfill a five-year, firm-fixed-price IDIQ contract for a maximum of 205 units of a Wiring Harness, Branched (NSN: 6150-01-702-8915)...",,,,8a107ba8ff2e409bb68ca8cda906c5fc,"Solicitation for WIRING HARNESS, BRANCHED - NSN: 6150-01-702-8915",https://sam.gov/workspace/contract/opp/8a107ba8ff2e409bb68ca8cda906c5fc/view,,2025-12-04 18:10:06
236,52000QR260000759 USCGC SPENCER CABLE,,,,"The United States Coast Guard Surface Force Logistics Center is seeking a contractor to provide 200 feet of CABLE, LSTSGU-300 M24643/16-11UN for the USCGC SPENCER. The cable is required to be deliv...",,,,3ee3bf1e4d5e477abebc0e9f68caf261,52000QR260000759 USCGC SPENCER CABLE,https://sam.gov/workspace/contract/opp/3ee3bf1e4d5e477abebc0e9f68caf261/view,,2025-12-04 18:10:06
237,Sources Sought Notice for Xray Tomography Software,,,,The National Institute of Standards and Technology (NIST) is conducting market research to identify sources for an X-ray Tomography (XCT) simulation software for its CHIPS Metrology R&D program. Th...,,,,66011312b26643d59a71793d0353ad62,Sources Sought Notice for Xray Tomography Software,https://sam.gov/workspace/contract/opp/66011312b26643d59a71793d0353ad62/view,,2025-12-04 18:10:06
238,6515--FES Cycling System,,,,The Department of Veterans Affairs (VA) is issuing this Request for Information (RFI) for market research to identify potential sources for a Functional Electrical Stimulation (FES) cycling system....,,,,a9590467ee1f405396afb5d689bd30b7,6515--FES Cycling System,https://sam.gov/workspace/contract/opp/a9590467ee1f405396afb5d689bd30b7/view,,2025-12-04 18:10:06
239,Citrix Brand Name Virtual Apps / Software Subs,,,,"The Naval Air Systems Command (NAVAIR) in Lakehurst, NJ, is seeking to procure brand name Citrix software subscriptions and support under a firm-fixed-price contract. The requirement includes Citri...",,,,f05096dc24174d768b9bc5ca19347be5,Citrix Brand Name Virtual Apps / Software Subs,https://sam.gov/workspace/contract/opp/f05096dc24174d768b9bc5ca19347be5/view,,2025-12-04 18:10:06
240,Protective Security Officer (PSO) Services,,,,"The Federal Protective Service Acquisitions Division intends to issue a sole source contract extension of up to two months to Triple Canopy, Inc. The extension is for the continuation of protective...",,,,a111e4f218cb4006a9916bfae02e7459,Protective Security Officer (PSO) Services,https://sam.gov/workspace/contract/opp/a111e4f218cb4006a9916bfae02e7459/view,,2025-12-04 18:10:06
241,6650--Therapy System,Fujifilm Sonosite,"$25,000 - $45,000+ (Est.)",0.50 (Fuzzy: LX Ultrasound System),"The provided solicitation document is a template or placeholder with section headings such as 'GENERAL INFORMATION', 'AWARD INFORMATION', 'ADDITIONAL INFORMATION', and 'DESCRIPTION'. However, it co...",,,,2bb4fddcc827499faf0609a8312a553a,6650--Therapy System,https://sam.gov/workspace/contract/opp/2bb4fddcc827499faf0609a8312a553a/view,,2025-12-04 18:10:06
242,IHS1520728-Postage,,,,"The Great Plains Area Indian Health Service has issued a notice of intent to award a sole-source, firm-fixed-price purchase order to the United States Postal Service. The contract, valued at an est...",,,,cf1ca273d119444fa08eb65100a5eae8,IHS1520728-Postage,https://sam.gov/workspace/contract/opp/cf1ca273d119444fa08eb65100a5eae8/view,,2025-12-04 18:10:06
243,Maintenance and Support Agreement for Infor/Lawson Software (Cloud Service). (Notice of Intent to Sole Source),,,,"The National Institute of Health, Clinical Center (NIH-CC) has issued a Notice of Intent to negotiate a sole-source contract with Infor (USA), LLC. The requirement is to procure a maintenance softw...",,,,174a08c9311242a2ab1681d3bb49b460,Maintenance and Support Agreement for Infor/Lawson Software (Cloud Service). (Notice of Intent to Sole Source),https://sam.gov/workspace/contract/opp/174a08c9311242a2ab1681d3bb49b460/view,,2025-12-04 18:10:06
244,AN-ARC-210(V)/Mission Systems Management Activity (MSMA) BOA,,,,The Naval Air Warfare Center Aircraft Division (NAWCAD) intends to award a sole source Basic Ordering Agreement (BOA) to Collins Aerospace for supplies and services supporting the Mission Systems M...,,,,93ca388b330a4432aeb039f4806ce388,AN-ARC-210(V)/Mission Systems Management Activity (MSMA) BOA,https://sam.gov/workspace/contract/opp/93ca388b330a4432aeb039f4806ce388/view,,2025-12-04 18:10:06
245,V225--Non-Emergent Ground Ambulance CON65 Southern Arizona VA Healthcare System,,,,"This solicitation is for non-emergency ground ambulance transportation services for the Southern Arizona VA Healthcare System (SAVAHCS), its Community-Based Outpatient Clinics (CBOCs), and affiliat...",,,,41f47de4ae824a8da45d04f257ee8ffc,V225--Non-Emergent Ground Ambulance CON65 Southern Arizona VA Healthcare System,https://sam.gov/workspace/contract/opp/41f47de4ae824a8da45d04f257ee8ffc/view,,2025-12-04 18:10:06
246,"F-16 TANK, FUEL, AIRCRAFT",,,,"This is a combined Request for Information and Synopsis for 15 aircraft fuel tanks (NSN: 1560-01-102-6385 WF). The government is conducting market research to identify responsible sources, noting t...",,,,fc43b58c20b1440e9cca9802ec3c94c5,"F-16 TANK, FUEL, AIRCRAFT",https://sam.gov/workspace/contract/opp/fc43b58c20b1440e9cca9802ec3c94c5/view,,2025-12-04 18:10:06
247,Rudder Sleeves - LSD Class Ship,,,,"The Southwest Regional Maintenance Center (SWRMC) is issuing a Request for Quotation (RFQ) for the procurement and delivery of long lead time material (LLTM), specifically two LSD-Class Rudder Slee...",,,,4d9d9159d3c14c59acf328b3158069cf,Rudder Sleeves - LSD Class Ship,https://sam.gov/workspace/contract/opp/4d9d9159d3c14c59acf328b3158069cf/view,,2025-12-04 18:10:06
248,FILTER CARTRIDGE,,,,"The United States Coast Guard Surface Forces Logistics Center is seeking quotations for 170 each of a specific Filter Cartridge, NSN 2940-12-393-7646, Part Number 0501 210 028, manufactured by ZAHN...",,,,02a05b130a5544eebe11fbe7083308ab,FILTER CARTRIDGE,https://sam.gov/workspace/contract/opp/02a05b130a5544eebe11fbe7083308ab/view,,2025-12-04 18:10:06
249,J066--New - VISN 17 GeneXpert Analyzer M&R Consolidated IDIQ,,,,"The Department of Veterans Affairs, Network Contracting Office 17, is issuing a notice of intent to award a sole-source, firm-fixed-price, single-award IDIQ contract to Cepheid. The procurement is ...",,,,39a170f46403449589f0c145d193b545,J066--New - VISN 17 GeneXpert Analyzer M&R Consolidated IDIQ,https://sam.gov/workspace/contract/opp/39a170f46403449589f0c145d193b545/view,,2025-12-04 18:10:06
250,MERIDIAN IV MAINTENANCE,,,,"The Naval Surface Warfare Center (NSWC) Crane requires sole-source maintenance services for a Meridian IV Scanning Optical Microscope (SOM), Serial Number 7512, and its associated components. The c...",,,,993fe429d3f54b148d94677c64966d9e,MERIDIAN IV MAINTENANCE,https://sam.gov/workspace/contract/opp/993fe429d3f54b148d94677c64966d9e/view,,2025-12-04 18:10:06
251,Sources Sought Notice for Coupled Device Detector Camera System,,,,The National Institute of Standards and Technology (NIST) is conducting market research for a Coupled Device Detector Camera System to support the CHIPS RF Waveform and Rapid Frequency Comb Diagnos...,,,,f4a5be04887743bd8d0ed670af882a0f,Sources Sought Notice for Coupled Device Detector Camera System,https://sam.gov/workspace/contract/opp/f4a5be04887743bd8d0ed670af882a0f/view,,2025-12-04 18:10:06
252,EMALS Development ECP-I-EMALS-0059 EMALS Catapult Status Dashboard (CSD) and ECP-I-EMALS-0060 EMALS Maintenance Laptop,,,,The Naval Air Systems Command (NAVAIR) plans to issue a sole-source contract to General Atomics for two Engineering Change Proposals (ECPs) for the Electromagnetic Aircraft Launch System (EMALS). T...,,,,478c2c08e57546da8b7ba69dcd68525b,EMALS Development ECP-I-EMALS-0059 EMALS Catapult Status Dashboard (CSD) and ECP-I-EMALS-0060 EMALS Maintenance Laptop,https://sam.gov/workspace/contract/opp/478c2c08e57546da8b7ba69dcd68525b/view,,2025-12-04 18:10:06
253,"F-15 Cable and LOD Repair Services, Air Force Enhancement Program (AFREP) for Seymour Johnson AFB",,,,"The 4th Contracting Squadron is seeking repair services for F-15E cable and light off detector parts through a total small business set-aside. The resulting contract will be a firm fixed-price, ind...",,,,91bde494b0d8453d810b5568fe6f3875,"F-15 Cable and LOD Repair Services, Air Force Enhancement Program (AFREP) for Seymour Johnson AFB",https://sam.gov/workspace/contract/opp/91bde494b0d8453d810b5568fe6f3875/view,,2025-12-04 18:10:06
254,Encounter-Based Endoscopy Video Imaging System,,,,The Defense Health Agency Contracting Activity (DHACA) is issuing a Request for Information (RFI) for an enterprise-wide Encounter-Based Endoscopy Video Imaging System for use across all Department...,,,,1e6b873641534a2e90c20fa1dcde7d1b,Encounter-Based Endoscopy Video Imaging System,https://sam.gov/workspace/contract/opp/1e6b873641534a2e90c20fa1dcde7d1b/view,,2025-12-04 18:10:06
255,6515--Patient Monitoring and Connectivity Platform,,,,The Department of Veterans Affairs (VA) is issuing a Request for Information (RFI)/Sources Sought to conduct market research on sources capable of providing a patient monitoring and connectivity pl...,,,,d554acc3a8b74b8d8d5887712b5e2f10,6515--Patient Monitoring and Connectivity Platform,https://sam.gov/workspace/contract/opp/d554acc3a8b74b8d8d5887712b5e2f10/view,,2025-12-04 18:10:06
256,NAVY Trident II D5 Rocket Motor Storage,,,,This is a Sources Sought Notice (SSN) from the Navy's Strategic Systems Programs (SSP) to conduct market research for the Trident II D5 Fleet Ballistic Missile (FBM) Program. The government is seek...,,,,499e98972ba84f2b9dd6cb55926a323a,NAVY Trident II D5 Rocket Motor Storage,https://sam.gov/workspace/contract/opp/499e98972ba84f2b9dd6cb55926a323a/view,,2025-12-04 18:10:06
257,7320--Ventless Griddle,,,,The Department of Veterans Affairs (VA) is issuing a Request for Information (RFI) to identify sources capable of providing a ventless electric griddle and an accompanying fire suppression system f...,,,,6c22ce00c9ec4c949e5d4d9316c6e8e4,7320--Ventless Griddle,https://sam.gov/workspace/contract/opp/6c22ce00c9ec4c949e5d4d9316c6e8e4/view,,2025-12-04 18:10:06
258,Sources Sought Notice for two (2) CMOS Cameras,,,,The National Institute of Standards and Technology (NIST) is conducting market research for the procurement of two scientific complementary metal oxide semiconductor (CMOS) cameras for its MML/646 ...,,,,483918fd5a3f4298990ba10f415254c7,Sources Sought Notice for two (2) CMOS Cameras,https://sam.gov/workspace/contract/opp/483918fd5a3f4298990ba10f415254c7/view,,2025-12-04 18:10:06
259,"MQ-9A Central Avionic Bay (CAB) ), DuraNET Cable Parts, Radar Equipment Airborne (REA) and Automatic Information Systems (AIS) Mission Kits Parts Buy",,,,"The Naval Air Systems Command (NAVAIR) intends to issue a sole-source delivery order to General Atomics – Aeronautical Systems, Inc. (GA-ASI) for the procurement of various mission-critical compone...",,,,c039f2b848d94373847af695b2a0049c,"MQ-9A Central Avionic Bay (CAB) ), DuraNET Cable Parts, Radar Equipment Airborne (REA) and Automatic Information Systems (AIS) Mission Kits Parts Buy",https://sam.gov/workspace/contract/opp/c039f2b848d94373847af695b2a0049c/view,,2025-12-04 18:10:06
260,"ELBOW,PIPE",,,,"This solicitation is for the procurement of 2-inch, 90-degree, long radius, 70/30 copper-nickel alloy pipe elbows for a critical shipboard system. The items are designated as Special Emphasis Mater...",,,,b4db92f04ef9435d99b0dd7792b2c606,"ELBOW,PIPE",https://sam.gov/workspace/contract/opp/b4db92f04ef9435d99b0dd7792b2c606/view,,2025-12-04 18:10:06
261,J045--Boiler Plant Operator Service contract,,,,"The Department of Veteran Affairs NCO 1 is seeking quotations for Boiler Operator Services at its facility in Leeds, MA. This is a 100% Service-Disabled Veteran-Owned Small Business (SDVOSB) set-as...",,,,7db2ae2b73ff49248f7e00ab037b1907,J045--Boiler Plant Operator Service contract,https://sam.gov/workspace/contract/opp/7db2ae2b73ff49248f7e00ab037b1907/view,,2025-12-04 18:10:06
262,"47--TUBE AND FITTINGS,M",,,,,,,,708479d54ef54484a27e2dc2dc660dd6,"47--TUBE AND FITTINGS,M",https://sam.gov/workspace/contract/opp/708479d54ef54484a27e2dc2dc660dd6/view,,2025-12-04 18:10:06
263,42--M7 POWER MODULE WIT,,,,"The solicitation description provided is blank. No details regarding the soliciting entity, product requirements, or delivery location could be extracted from the content.",,,,d8a241bc668d4162bcb37acf84edc2d3,42--M7 POWER MODULE WIT,https://sam.gov/workspace/contract/opp/d8a241bc668d4162bcb37acf84edc2d3/view,,2025-12-04 18:10:06
264,Z1PZ-- 648-20-121 Construct Campus Security Fence and Access Control (Vancouver) CAMERAS ONLY,,,,"This is a Sources Sought notice for market research for Project 648-20-121 at the VA's Vancouver Campus. The scope of work includes constructing a new campus security fence, complete with a 1,100-f...",,,,e43be44cefbf4206a20d8ef3befe5ea0,Z1PZ-- 648-20-121 Construct Campus Security Fence and Access Control (Vancouver) CAMERAS ONLY,https://sam.gov/workspace/contract/opp/e43be44cefbf4206a20d8ef3befe5ea0/view,,2025-12-04 18:10:06
265,J065--Horcher Ceiling Lift Service,,,,The Department of Veterans Affairs requires onsite preventive and corrective maintenance services for Horcher Medical Systems ceiling-mounted patient lifting systems. The places of performance are ...,,,,fd3f68da14b34556b5ecfabb6bd1690c,J065--Horcher Ceiling Lift Service,https://sam.gov/workspace/contract/opp/fd3f68da14b34556b5ecfabb6bd1690c/view,,2025-12-04 18:10:06
266,"PAD,MIDDLE",,,,"This solicitation is a total small business set-aside for the manufacture of a 'PAD,MIDDLE', identified by part number 6236878-001. The contractor must adhere to detailed requirements outlined in m...",,,,0c5b0d2cba814e2983ddc1682126da36,"PAD,MIDDLE",https://sam.gov/workspace/contract/opp/0c5b0d2cba814e2983ddc1682126da36/view,,2025-12-04 18:10:06
267,CABLE ASSY,,,,"This solicitation is a total small business set-aside for the manufacture and delivery of two types of Cable Assemblies, part numbers 7188430-3 and 7188430-4. The contractor must adhere to the requ...",,,,17c0e3b614694c69af0588dbd6e4d6dc,CABLE ASSY,https://sam.gov/workspace/contract/opp/17c0e3b614694c69af0588dbd6e4d6dc/view,,2025-12-04 18:10:06
268,Procurement of Main Landing Gear and Nose Landing Gear Tires in Support of the HC-144 Aircraft,,,,The United States Coast Guard (USCG) is seeking to procure Main Landing Gear (MLG) and Nose Landing Gear (NLG) tires for the HC-144 Aircraft. This requirement will be fulfilled through a sole-sourc...,,,,6d291073bac74118a789324d3f32eaf8,Procurement of Main Landing Gear and Nose Landing Gear Tires in Support of the HC-144 Aircraft,https://sam.gov/workspace/contract/opp/6d291073bac74118a789324d3f32eaf8/view,,2025-12-04 18:10:06
269,Thyratron Tubes,,,,"This is a solicitation for the fabrication, packaging, shipping, and delivery of Thyratron Tubes. Proposals must be firm fixed-price, with delivery FOB Destination to Lemont, Illinois. All work mus...",,,,81583fdda1444671b3ed22b08bac839d,Thyratron Tubes,https://sam.gov/workspace/contract/opp/81583fdda1444671b3ed22b08bac839d/view,,2025-12-04 18:10:06
270,J065--Medrad Systems Preventive Maintenance,,,,"The Fayetteville VA Medical Center requires a firm-fixed-price contract for preventive maintenance, service, and technical support for various Bayer Medrad systems, including Stellant Flex and Sola...",,,,38ff3eee8b37492ba0894168cf95d60e,J065--Medrad Systems Preventive Maintenance,https://sam.gov/workspace/contract/opp/38ff3eee8b37492ba0894168cf95d60e/view,,2025-12-04 18:10:06
271,Sources Sought Notice for a MIR Camera,,,,"The National Institute of Standards and Technology (NIST) is conducting market research for its Digital Twins for Atomic Layer Deposition Processes Project. They seek to procure a high-sensitivity,...",,,,23740ce9b5474d1a9441c503fbd32582,Sources Sought Notice for a MIR Camera,https://sam.gov/workspace/contract/opp/23740ce9b5474d1a9441c503fbd32582/view,,2025-12-04 18:10:06
272,J065--Varian Hardware & Software Full-scale PMI for ARIA & Eclipse Systems,,,,"The Department of Veterans Affairs (VA) is seeking a contractor for a service contract at the VA Medical Center in Los Angeles, CA. The contract requires comprehensive support, including maintenanc...",,,,b04424f3673c4cc1bc7477c593779717,J065--Varian Hardware & Software Full-scale PMI for ARIA & Eclipse Systems,https://sam.gov/workspace/contract/opp/b04424f3673c4cc1bc7477c593779717/view,,2025-12-04 18:10:06
273,Door Aircraft,,,,The U.S. Air Force is seeking to procure two spare aircraft doors (NSN: 1560013674794FW) for the B-2 aircraft. These main landing gear doors are made of composite material and have specific dimensi...,,,,3cd116d1e02541b088b24fef878c0776,Door Aircraft,https://sam.gov/workspace/contract/opp/3cd116d1e02541b088b24fef878c0776/view,,2025-12-04 18:10:06
274,"Commander, Fleet Readiness Centers (COMFRC); Digital Group; Depot Maintenance, Repair and Overhaul (MRO)/Naval Air Systems Command (NAVAIR) Depot Maintenance System (NDMS) IT Program/Project Functional Requirements, and Software Lifecycle Support (ITPSS)",,,,"The Commander, Fleet Readiness Centers (COMFRC) Digital Group is issuing a Sources Sought notice for market research purposes to identify businesses capable of providing IT program/project function...",,,,c465117c0d2841cfab78819d5a443cfc,"Commander, Fleet Readiness Centers (COMFRC); Digital Group; Depot Maintenance, Repair and Overhaul (MRO)/Naval Air Systems Command (NAVAIR) Depot Maintenance System (NDMS) IT Program/Project Functional Requirements, and Software Lifecycle Support (ITPSS)",https://sam.gov/workspace/contract/opp/c465117c0d2841cfab78819d5a443cfc/view,,2025-12-04 18:10:06
275,6640--Lab Dishwasher,,,,"This solicitation is for a complete laboratory dishwasher system, Brand Name or equal to a Steris Reliance 400XL Dishwasher, for the Sioux Falls VA Medical Center. The requirement includes the main...",,,,39528a6ebcd043db823d26555108413d,6640--Lab Dishwasher,https://sam.gov/workspace/contract/opp/39528a6ebcd043db823d26555108413d/view,,2025-12-04 18:10:06
276,J065--Carefusion Pyxis Preventative and Maintenance Full-Service,,,,"The Department of Veterans Affairs, NCO 4, intends to award a sole-source contract for full-service preventive maintenance and emergency repair services for Carefusion Pyxis automated medication di...",,,,f152ed34fc164723b2b57d866261f4ba,J065--Carefusion Pyxis Preventative and Maintenance Full-Service,https://sam.gov/workspace/contract/opp/f152ed34fc164723b2b57d866261f4ba/view,,2025-12-04 18:10:06
277,HMIT Test Stand Maintenance,,,,This solicitation is for the maintenance and repair of two (2) Helmet Mounted Integrated Targeting System (HMIT) Test Stands for the 523d Electronics Maintenance Squadron (EMXS) at Hill Air Force B...,,,,31ca2dfe3f2741ea8ec4d546e7a42d25,HMIT Test Stand Maintenance,https://sam.gov/workspace/contract/opp/31ca2dfe3f2741ea8ec4d546e7a42d25/view,,2025-12-04 18:10:06
278,USMS FY26 TD 26009 DTFP SURGE EARPIECES,,,,"The U.S. Marshals Service seeks to procure specific earpieces and microphone units under a total small business set-aside. The requirement is for 90 N-EAR 360 left earpieces, 10 N-EAR 360 right ear...",,,,908a44cd0cf44403b286ef34513894d0,USMS FY26 TD 26009 DTFP SURGE EARPIECES,https://sam.gov/workspace/contract/opp/908a44cd0cf44403b286ef34513894d0/view,,2025-12-04 18:10:06
279,"95--PLATE,METAL",,,,"This is a proposed Request for Quotation (RFQ) for the procurement of two units of a metal plate, identified by NSN 9535005962004. The items are to be delivered to the GENERAL DEPOT OF NAVAL SUPPLI...",,,,9abcf7ce12474a849be7d00c65603d83,"95--PLATE,METAL",https://sam.gov/workspace/contract/opp/9abcf7ce12474a849be7d00c65603d83/view,,2025-12-04 18:10:06
280,"F-15 Flameholder Repair Services, Air Force Enhancement Program (AFREP) for Seymour Johnson AFB",,,,The 4th Contracting Squadron at Seymour Johnson Air Force Base is seeking a contractor for repair services of F-15E flameholder parts. This solicitation is a total small business set-aside for a fi...,,,,e3577b40e92348ab92c8afc9c1b6da14,"F-15 Flameholder Repair Services, Air Force Enhancement Program (AFREP) for Seymour Johnson AFB",https://sam.gov/workspace/contract/opp/e3577b40e92348ab92c8afc9c1b6da14/view,,2025-12-04 18:10:06
281,6515--NX EQ Microwave Therapy Systems: Tissue Ablation,,,,The Strategic Acquisition Center issued solicitation 36C10G25R0048 for Microwave Therapy Systems for Tissue Ablation on behalf of the Department of Veterans Affairs. These systems are intended to s...,,,,0820b6631a1048309f448690ec5f149b,6515--NX EQ Microwave Therapy Systems: Tissue Ablation,https://sam.gov/workspace/contract/opp/0820b6631a1048309f448690ec5f149b/view,,2025-12-04 18:10:06
282,Link Assembly Aircraft /CTN (WSDC) V-22 Peculiar Support Equipment (PSE); PR: 7005901843; NSN: 4920-015016762,,,,This is a total small business set-aside solicitation for 25 units of a Link Assembly Aircraft (NSN 4920-015016762) for V-22 Peculiar Support Equipment. The requirement is defined by specific drawi...,,,,4d027855c1a24677a2ccd35b551b9316,Link Assembly Aircraft /CTN (WSDC) V-22 Peculiar Support Equipment (PSE); PR: 7005901843; NSN: 4920-015016762,https://sam.gov/workspace/contract/opp/4d027855c1a24677a2ccd35b551b9316/view,,2025-12-04 18:10:06
283,TCAS Processor Spares,,,,"The Naval Air Systems Command, V-22 Joint Program Office (PMA-275), has issued a sole-source, firm-fixed-price delivery order modification to Honeywell International, Inc. for Traffic Collision Avo...",,,,d6128e2a58b14ac89d930e0da239fc25,TCAS Processor Spares,https://sam.gov/workspace/contract/opp/d6128e2a58b14ac89d930e0da239fc25/view,,2025-12-04 18:10:06
284,Intent to Sole Source: Toners and Ink Cartridges,,,,"The Navajo Area Indian Health Service, Pinon Health Center, intends to award a non-competitive, sole-source purchase order to GLOBAL DATA PRODUCTS for the supply of toners and ink cartridges. The p...",,,,2702fe1a8b3f4f83a67cab4e33de51db,Intent to Sole Source: Toners and Ink Cartridges,https://sam.gov/workspace/contract/opp/2702fe1a8b3f4f83a67cab4e33de51db/view,,2025-12-04 18:10:06
285,Advanced Cyber Operations Prototypes (A-COP),,,,"This solicitation sought the research, design, and development of next-generation cyber platform and framework prototypes for transition into operational Department of Defense (DoD) platforms. Key ...",,,,2ac45b69b549482d91dba63dcb7e0a7a,Advanced Cyber Operations Prototypes (A-COP),https://sam.gov/workspace/contract/opp/2ac45b69b549482d91dba63dcb7e0a7a/view,,2025-12-04 18:10:06
